Id,Deck,Name,Text,Version
40925,"Gerold Dayn, Dunkelstern",Rücksichtslose Schläge,"**Sobald eine befreundete Kampfeinheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Dieser Angriff erhält **Kritischer Treffer** und **Präzision**. Der Angreifer erleidet 1 **Wunde** für jede gewürfelte 1 auf einem Angriffswürfel.

Falls diese Karte Gerold Dayns Einheit zum Ziel hat, verwendet dieser Angriff seinen höchsten Angriffswürfelwert.",2021
41001,Bolton Basisdeck,Unbarmherzige Beispiele,"**Nachdem eine befreundete Einheit einen Nahkampfangriff abgeschlossen hat:**

Falls dieser Angriff eine feindliche Schlachtreihe vernichtet hat, bestimme 1 anderen Feind innerhalb **Langer Reichweite** zu jenem Feind zum Ziel. Er wird **Panisch**. Falls dieser Angriff den Feind vernichtet hat, platziere zudem 1 Leichenhaufen mit den folgenden Schlüsselwörtern vollständig innerhalb **Kurzer Reichweite** und nicht auf anderen Geländeteilen:

• **Einschränkend**

• **Zur Erinnerung:** Feinde erleiden –1 auf das Ergebnis von Moralproben und +1 **Wunde**, wenn sie an einer Panikprobe scheitern, solange sie innerhalb **Kurzer Reichweite** sind.",2021
41002,Bolton Basisdeck,Harte Strafen,"**Zu Beginn eines beliebigen Zuges:**

Bestimme 1 befreundete Kampfeinheit zum Ziel und lege diese Karte bis zum Ende der Partie an sie an. Sie wird **Panisch**.
 
Solange diese Karte an jener Einheit anliegt, wird bei ihren Nahkampfangriffen immer der höchste Angriffswürfelwert verwendet und die Angriffe erhalten **Spaltschlag**. Immer wenn diese Einheit an einer Panikprobe scheitert, erleidet sie +1 **Wunde**.",2021
41003,Bolton Basisdeck,Unsere Klingen sind scharf,"**Sobald eine befreundete Einheit einen Nahkampfangriff durchführt, bevor die Angriffswürfel geworfen werden:**

Dieser Angriff erhält **Präzision**. 
Falls der Verteidiger **Panisch** ist, dürfen bei diesem Angriff beliebig viele Angriffswürfel neu geworfen werden.",2021
41004,Bolton Basisdeck,Sadistische Spiele,"**Zu Beginn eines feindlichen Zuges:**

Dein Gegner wählt 1 der folgenden Effekte *(du bestimmst die Ziele erst, nachdem er den Effekt gewählt hat)*:

• Bestimme bis zu 2 feindliche Kampfeinheiten zum Ziel. Sie werden **Panisch**.

• Bestimme 1 Feind, der im Nahkampf ist, zum Ziel. Er erleidet 2 Treffer, +1 Treffer für jede verbleibende Schlachtreihe in allen befreundeten Einheiten, mit denen er im Nahkampf ist.",2021
41005,Bolton Basisdeck,Grausame Methoden,"**Zu Beginn eines beliebigen Zuges:**

Bestimme 1 feindliche Kampfeinheit zum Ziel. Du darfst 1 **Panisch**-Marker von jener Einheit ausgeben. Falls du das tust, wähle 2 der folgenden Effekte:

• 1 befreundete Infanterie-Einheit innerhalb **Langer Reichweite** heilt 2 **Wunden**. *(Dieser Effekt darf mehrfach gewählt werden.)*

• Jener Feind wird **Verwundbar**.

• Jener Feind wird **Geschwächt**.",2021
41006,Bolton Basisdeck,Ein gehäuteter Mann hat keine Geheimnisse,"**Sobald eine Einheit zum Ziel einer Fähigkeit oder Taktikkarte bestimmt wird:**

Du darfst 1 Zustandsmarker von einem Feind innerhalb **Langer Reichweite** zu jener Einheit ausgeben. Falls du das tust, hebe den Effekt jener Fähigkeit oder Taktikkarte auf.",2021
41007,Bolton Basisdeck,Furcht hält einen Mann am Leben,"**Sobald ein Feind an einer Panikprobe scheitert:**

Bestimme eine beliebige Anzahl befreundeter Einheiten innerhalb **Langer Reichweite** zum Ziel. Für jede **Wunde**, die von dieser Panikprobe verursacht wird, heile ebenso viele **Wunden** *(insgesamt)* von diesen Einheiten. ",2021
41008,"Ramsay Schnee, Gehässiger Erbe",Hautsammlung,"**Zu Beginn eines beliebigen Zuges:**

Lege diese Karte bis zum Ende der Partie an eine befreundete Infanterie-Einheit an.

Immer wenn diese Einheit eine feindliche Schlachtreihe vernichtet, lege 1 **Befehlsmarker** auf diese Karte. 

Feinde, die mit dieser Einheit im Nahkampf sind, erleiden –1 auf das Ergebnis von Panikproben für jeden **Befehlsmarker** auf dieser Karte, bis zu –2.",2021
41009,"Ramsay Schnee, Gehässiger Erbe",Opportunist,"**Sobald eine befreundete Einheit
einen Angriff durchführt, bevor die
Angriffswürfel geworfen werden:**

Falls der Verteidiger in dieser Runde
noch nicht aktiviert worden ist,
dürfen bei diesem Angriff beliebig
viele Angriffswürfel neu geworfen
werden und er erhält **Präzision**
oder **Grausam**. Falls der Angreifer
Ramsay Schnees Einheit ist, erhält
der Angriff stattdessen beides.",2021
41010,"Ramsay Schnee, Gehässiger Erbe",Beute in Form von Fleisch,"**Nachdem eine befreundete
Einheit einen Nahkampfangriff
abgeschlossen hat:**

Falls dieser Angriff eine feindliche
Schlachtreihe vernichtet hat,
heilt 1 befreundete Einheit
innerhalb **Kurzer Reichweite**
zum Angreifer 1 **Wunde**,
+1 **Wunde** für jede vernichtete
Schlachtreihe des Verteidigers.",2021
41011,"Roose Bolton, Lord von Grauenstein",Geflüsterte Drohungen,"**Sobald eine feindliche zivile
Einheit aktiviert wird:**

Falls jene zivile Einheit in diesem
Zug eine Zone auf der Taktiktafel
beansprucht, nachdem der Effekt
jener Zone abgehandelt worden
ist, bestimme 1 feindliche
Kampfeinheit zum Ziel. Sie
wird **Verwundbar**. Bestimme
dann 1 feindliche Kampfeinheit
zum Ziel. Sie wird **Panisch**.",2021
41012,"Roose Bolton, Lord von Grauenstein",Schwächen erkennen,"**Nachdem eine feindliche
Kampfeinheit eine Aktion
abgeschlossen hat:**

Jener Feind wird **Verwundbar**
und **Panisch**.

Lege diese Karte bis zum Ende der
Runde an jenen Feind an. Solange
diese Karte an diesem Feind anliegt,
solange Roose Boltons Einheit ihn
angreift, verliert er alle Fähigkeiten und
kann nicht zum Ziel von befreundeten
Taktikkarten bestimmt werden.",2021
41013,"Roose Bolton, Lord von Grauenstein",Geheimnisse von Grauenstein,"**Nachdem eine befreundete Einheit
einen Nahkampfangriff abgeschlossen
hat, falls sie eine feindliche
Schlachtreihe vernichtet hat:**

Lege diese Karte an eine befreundete
Infanterie-Einheit innerhalb **Kurzer
Reichweite** zum Angreifer an. Alle
Feinde, die mit dieser Einheit im
Nahkampf sind, werden **Panisch**.

Solange diese Karte an dieser Einheit
anliegt, immer wenn eine feindliche
Einheit innerhalb **Kurzer Reichweite**
aktiviert wird, wird jener Feind **Panisch**.
",2021
41014,"Stahlbein Walton, Hauptmann der Wache",Der Preis der Angst,"**Sobald eine feindliche Einheit
an einer Panikprobe scheitert:**

Bestimme 1 befreundete
Kampfeinheit innerhalb **Langer
Reichweite** zu jenem Feind
zum Ziel. Sie darf 1 Manöveraktion
durchführen.",2021
41015,"Stahlbein Walton, Hauptmann der Wache",Angriffsrausch,"**Sobald eine befreundete Einheit eine
Ansturmaktion durchführt, bevor
die Würfel für die Bewegungsweite
des Ansturms geworfen werden:**

Die Würfe für die Bewegungsweite
des Ansturms dieser Einheit zählen
automatisch, als hättest du eine 6
gewürfelt, und ihre Nahkampfangriffe
erhalten **Kritischer Treffer**.

Nachdem dieser Angriff abgeschlossen
worden ist, wird der Angreifer
**Verwundbar**, es sei denn, der
Angreifer ist Stahlbein Waltons Einheit.",2021
41016,"Stahlbein Walton, Hauptmann der Wache",Spott,"**Sobald eine feindliche Kampfeinheit aktiviert wird:**

Bestimme 1 befreundete Einheit innerhalb **Langer Reichweite** zum Ziel.
Falls jener Feind in diesem Zug einen Angriff oder einen Ansturm auf die zum Ziel bestimmte Einheit durchführen kann und in diesem Zug eine beliebige andere Aktion als einen Angriff oder Ansturm auf die zum Ziel bestimmte Einheit deklariert, wird jener Feind, bevor jene Aktion durchgeführt wird, **Verwundbar** und **Geschwächt**.",2021-S03
